field_1,longitude,latitude,coords,"join_STATEFP,C,2","join_COUNTYFP,C,3","join_TRACTCE,C,6","join_GEOID,C,11","join_NAME,C,7","join_NAMELSAD,C,20","join_MTFCC,C,5","join_FUNCSTAT,C,1","join_ALAND,N,14,0","join_AWATER,N,14,0","join_INTPTLAT,C,11","join_INTPTLON,C,12",distance
"2393",-84.8,30.4,"30.4, -84.8","12","39","20800","12039020800",208,Census Tract 208,G5020,S,"338844406","18875792",30.4958067,-84.6778827,0.155214557062732
"2394",-84.8,30.5,"30.5, -84.8","12","39","20800","12039020800",208,Census Tract 208,G5020,S,"338844406","18875792",30.4958067,-84.6778827,0.122189274178137
"2395",-84.7,30.5,"30.5, -84.7","12","39","20800","12039020800",208,Census Tract 208,G5020,S,"338844406","18875792",30.4958067,-84.6778827,0.0225113021431508
"2396",-84.6,30.5,"30.5, -84.6","12","39","20702","12039020702",207.02,Census Tract 207.02,G5020,S,"58994435","148315",30.5343308,-84.5687323,0.0464356855438789
"2397",-85,30.1,"30.1, -85.0","12","77","950200","12077950200",9502,Census Tract 9502,G5020,S,"898974683","15647476",30.2896579,-84.9882212,0.190023312153667
"2398",-84.9,30.6,"30.6, -84.9","12","39","20400","12039020400",204,Census Tract 204,G5020,S,"194641302","2036665",30.6354529,-84.7998434,0.10624618883504
"2403",-84.7,30.7,"30.7, -84.7","12","39","20300","12039020300",203,Census Tract 203,G5020,S,"185163399","598537",30.6565708,-84.6381265,0.075593818628843
"2405",-84.4,30.6,"30.6, -84.4","12","39","20102","12039020102",201.02,Census Tract 201.02,G5020,S,"108465782","1359465",30.6437203,-84.3684156,0.053935507371765
"2409",-82.4,28.8,"28.8, -82.4","12","17","451400","12017451400",4514,Census Tract 4514,G5020,S,"210629803","541118",28.7737443,-82.4099786,0.0280879732349975
"2417",-81.5,26.9,"26.9, -81.5","12","43","200","12043000200",2,Census Tract 2,G5020,S,"1099304219","21082608",26.8936714,-81.373519,0.126639229857732
"2418",-81.5,27,"27.0, -81.5","12","43","200","12043000200",2,Census Tract 2,G5020,S,"1099304219","21082608",26.8936714,-81.373519,0.165236843769662
